,S&P 500,S&P 500 Utilities (Sector),S&P 500 Performance (%),S&P 500 Utilities (Sector) Performance (%),S&P 500 Utilities (Sector) Outperform/Underperform,overall,utilities and public transportation,fuels and utilities,shelter
2008-10-31,968.75,148.059998,18.728092751918023,13.152457937220108,UNDERPERFORM,213.153,203.687,219.232,248.486
2008-11-03,966.3,148.490005,22.700087615709876,15.772657717630501,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-04,1005.75,151.850006,26.05436975948463,16.45832285035911,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-05,952.77,145.78999299999995,17.469300192336146,11.554052160776585,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-06,904.88,140.0,8.449387569213073,5.852113482992349,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-07,930.99,147.100006,10.503264094955501,10.55163701415356,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-10,919.21,142.779999,10.021783884712976,8.577946007604575,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-11,898.95,143.059998,10.226227699098779,9.364727610499624,UNDERPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-12,852.3,139.119995,3.2890590915701123,4.956613995700909,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-13,911.29,149.320007,6.389511534510128,12.677333604668473,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-14,873.29,144.889999,1.6955271156242402,10.890857618525708,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-17,850.75,144.25,1.0992275698157972,11.925818128265897,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-18,859.12,144.5,0.8285801469380072,11.428136798249211,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-19,806.58,139.899994,-6.786085750606718,6.79388854961831,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-20,752.44,133.160004,-13.472861085556575,1.5093848953018352,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-21,800.03,144.860001,-3.8876007640649246,11.947455731721291,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-24,851.81,146.929993,0.20351025785807497,12.988311987989732,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-25,857.39,148.009995,1.6406851994546834,15.23668070325941,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-26,887.68,148.830002,4.197577237299277,15.470558735903172,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-11-28,896.24,151.660004,3.464437851378954,18.014170026230246,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-12-01,816.21,141.740005,-4.816270364193997,9.358848782047291,OUTPERFORM,211.398,203.185,218.075,248.50799999999998
2008-12-02,848.81,144.770004,-0.74255110154825,11.284501845937477,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-03,870.74,147.949997,-0.33194450803534226,12.689469790740283,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-04,845.22,141.190002,-3.161054525039808,7.828012710737542,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-05,876.07,144.419998,-0.16523839912480076,7.439369252185224,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-08,909.7,145.570007,0.27115206560557326,6.707234374831184,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-09,888.67,143.199997,-1.6740429298517379,5.239942406999365,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-10,899.24,145.529999,-2.2065620480027803,7.2913595347342985,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-11,873.59,144.309998,-3.724969417780666,5.775859711434572,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-12,879.73,144.990005,-5.32699116472779,4.71616183003658,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-15,868.57,142.639999,-4.472966433504899,3.6552561321469446,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-16,913.18,147.729996,0.5317333626905896,6.73361153865728,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-17,904.42,143.410004,2.3192144085437683,6.5057633793878855,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-18,885.28,144.580002,-0.8722720503432035,7.782915668576984,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-19,887.88,144.440002,0.5663283798477803,10.318498222175876,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-22,871.63,143.910004,-4.185949368480069,9.91370327194625,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-23,863.16,141.490005,-4.95193419444353,6.2317012353524825,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-24,868.15,142.46000700000005,-3.9093716448802995,8.698313119156342,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-26,872.8,143.199997,-1.7482241959632216,10.53646752906674,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-29,869.42,143.089996,-1.981961668545662,9.706358720727692,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-30,890.64,145.419998,-2.1629518965649908,8.498096758174256,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2008-12-31,903.25,147.929993,1.141020760083311,12.605616678298581,OUTPERFORM,211.933,202.74599999999998,217.02700000000002,248.963
2009-01-02,931.8,151.28999299999995,2.753548074060186,12.919836928491879,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-05,927.45,152.380005,0.9041060121417921,13.758871528754124,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-06,934.7,151.160004,-0.8665033355605756,8.358425806451608,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-07,906.65,148.639999,-4.031797108199086,7.780432665348913,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-08,909.73,149.199997,-2.3643427492058056,10.143207803023358,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-09,890.35,147.770004,-5.529147125607459,8.177157766742704,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-12,870.26,147.990005,-7.428012211596768,8.584644948950881,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-13,871.79,145.009995,-7.171454735183258,6.821359116022108,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-14,842.62,143.119995,-10.590707002111554,5.936335043538032,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-15,843.74,144.020004,-10.15918649842943,4.932607650273235,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-16,850.12,146.979996,-10.029738911407671,4.329919636218071,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-20,805.22,144.160004,-14.900497775335285,1.5497301292750176,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-21,840.24,146.130005,-9.037370631793184,5.182474888629707,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-22,827.5,146.029999,-9.262366086603723,5.490144032586941,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-23,831.95,146.440002,-8.648197560145377,5.924052079565989,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-26,836.57,149.889999,-8.907085379531122,6.01174061823142,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-27,845.71,150.410004,-8.197735636051796,7.666433235499626,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-28,874.09,151.470001,-2.121965421481675,8.425199894599844,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-29,845.14,150.28999299999995,-5.581499273824154,8.645984838487863,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-01-30,825.88,146.71000700000005,-8.331298421648503,5.259005407554707,OUTPERFORM,212.705,201.481,215.58599999999998,249.08700000000002
2009-02-02,825.44,147.46000700000005,-10.303609849390384,4.006212470067827,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-03,838.51,148.759995,-8.748503645663297,5.4287658924691895,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-04,832.23,149.919998,-10.245570139016213,5.273501712702711,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-05,845.85,150.740005,-7.991776530479056,6.229747268347308,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-06,868.6,152.21000700000005,-5.9274582218708405,5.870489507672305,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-09,869.89,150.679993,-2.9595502108386684,8.348303311727022,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-10,827.16,146.179993,-7.962435463770701,4.079740920179575,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-11,833.74,145.360001,-5.3675811266358675,5.777909413155435,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-12,835.19,144.020004,-5.044567738414651,5.170148894842286,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-13,826.84,143.619995,-6.326188426156698,4.48129469395413,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-17,789.17,136.580002,-10.23284383424522,-0.26288885259398986,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-18,788.42,134.820007,-12.499861272959322,-2.9792744613203803,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-19,778.94,135.679993,-14.00909652918837,-3.196354788916811,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-20,770.05,132.160004,-17.4368486511987,-7.561024637609126,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-23,743.33,128.919998,-20.98454408231817,-10.00349179755673,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-24,773.14,133.440002,-17.784299963844408,-6.15373786969916,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-25,764.9,131.850006,-19.579868156823988,-8.086435163885008,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-26,752.83,129.619995,-21.13494940183117,-10.625390682102964,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-02-27,735.09,127.709999,-22.95219428343832,-11.441652589338025,OUTPERFORM,212.495,200.61599999999999,212.986,249.36
2009-03-02,700.82,122.93,-28.2160013930287,-16.89426604778618,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-03,696.33,118.529999,-28.892224741131056,-21.032648726209914,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-04,712.87,120.75,-27.419617585371313,-19.408664227342133,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-05,682.55,116.360001,-30.325023988893662,-20.660031483430195,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-06,683.38,116.699997,-29.920525047428605,-20.514922056910134,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-09,676.53,113.809998,-31.43856093235369,-23.463348825756867,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-10,719.6,116.519997,-27.127638028111956,-20.804735240782467,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-11,721.36,115.889999,-28.05322003131764,-21.817444426025624,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-12,750.74,117.599998,-25.347785014667124,-19.71600135761883,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-13,756.55,119.230003,-24.55022339237275,-17.840403040256437,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-16,753.89,122.290001,-24.390219440767048,-15.882516993997909,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-17,778.12,124.559998,-22.995012271395776,-15.172976441650142,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-18,794.35,128.220001,-21.125012411875687,-12.698300970187947,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-19,784.04,129.779999,-21.15050032684669,-11.437146718029357,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-20,768.54,128.96000700000002,-23.589942434455814,-13.01179966273186,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-23,822.92,134.149994,-18.74240913175279,-8.747705215553548,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-24,806.12,131.139999,-19.716360087243178,-10.770906914534217,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-25,813.88,130.820007,-16.928133261204614,-9.779305517241376,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-26,832.86,132.860001,-15.844675497893235,-8.504927625270364,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-27,815.94,130.850006,-18.116131104108547,-10.48094151304564,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-30,787.53,128.259995,-21.82316328657793,-12.825398870882932,OUTPERFORM,212.709,199.486,210.445,249.579
2009-03-31,797.87,130.389999,-22.244744817908067,-13.084924994402758,OUTPERFORM,212.709,199.486,210.445,249.579
2009-04-01,811.08,130.690002,-20.914223309964207,-13.035664845858841,OUTPERFORM,212.709,199.486,210.445,249.579
2009-04-02,834.38,132.259995,-18.834630350194548,-11.567266134892574,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-03,842.5,133.059998,-18.054312726140907,-10.895335017808405,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-06,835.48,131.5,-18.96254049545093,-11.70941437210401,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-07,815.55,130.809998,-20.738048263730292,-11.82933599467959,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-08,825.16,132.550003,-19.151104230761696,-10.062424682371262,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-09,856.56,132.520004,-14.17578453769388,-9.431384868646164,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-13,858.73,130.660004,-13.673787383764768,-9.93313731624761,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-14,841.5,128.880005,-16.12176547984531,-11.447017178295415,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-15,852.06,129.679993,-16.168831168831176,-11.196333706747474,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-16,865.3,131.0,-15.612596182915784,-10.347656390215443,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-17,869.6,131.179993,-15.848147323804628,-10.169147505095854,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-20,832.39,129.399994,-20.279847530024718,-11.424466053103332,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-21,850.08,130.03999299999998,-18.475540168595895,-10.900996455655987,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-22,843.55,128.440002,-19.61137476890236,-13.110542607402264,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-23,851.92,128.889999,-19.067478601217914,-13.461798530122216,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-24,866.23,128.509995,-18.949998128672473,-15.000996560605895,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-27,857.51,129.610001,-19.51965762231461,-13.783011191604988,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-28,855.16,130.089996,-19.951324534306845,-13.938877641204595,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-29,873.64,131.28999299999998,-17.941878158285284,-12.595708087544432,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-04-30,872.81,130.940002,-18.5553253830506,-12.648427457575483,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-05-01,877.52,134.419998,-17.282984720088223,-11.244634755588677,OUTPERFORM,213.02200000000002,198.30900000000003,207.747,249.643
2009-05-04,907.24,136.419998,-13.660328517862919,-8.528899748752172,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-05,903.8,136.070007,-13.460617782799378,-8.450513071031661,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-06,919.53,135.639999,-13.495079869799998,-9.549218012506532,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-07,907.39,136.429993,-14.446403484787051,-9.179874789110142,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-08,929.23,138.46000700000002,-12.094638059560292,-7.030139321902729,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-11,909.24,137.610001,-11.711414283633525,-5.926988008798107,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-12,908.35,138.410004,-11.398640278577076,-4.538244550029502,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-13,883.92,134.649994,-15.045268438959702,-8.257824943576352,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-14,893.07,134.139999,-15.326342536407767,-8.92178170098984,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-15,882.88,130.929993,-16.518844910077725,-11.251952899423534,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-18,909.71,130.929993,-14.619701918384198,-11.4320562614888,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-19,908.13,133.190002,-15.246059225937714,-10.472542569804599,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-20,903.47,131.059998,-16.04921064124365,-12.111049896427362,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-21,888.33,129.550003,-17.225281636988786,-12.854836866545483,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-22,887.0,130.429993,-18.774381421585684,-12.57457520511327,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-26,910.33,134.029999,-16.983110819289404,-10.943522259136207,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-27,893.06,131.369995,-17.893130332450735,-12.930812137764725,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-28,906.83,133.979996,-17.40397664653751,-12.505719568153872,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-05-29,919.14,133.949997,-15.757153593752859,-11.502381002230578,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-06-01,942.87,139.5,-12.810245977436663,-7.999739233669489,OUTPERFORM,214.79,198.798,208.217,249.49200000000002
2009-06-02,944.74,137.910004,-13.55738349909874,-9.317463054741426,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-03,931.76,135.46000700000002,-13.693960726194875,-9.427648561482316,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-04,942.46,136.600006,-11.667838230470029,-7.458840813909351,OUTPERFORM,214.726,199.054,207.274,249.149
2009-06-05,940.09,136.28999299999998,-11.596656040473574,-7.36133929313959,OUTPERFORM,214.726,199.054,207.274,249.149
