,S&P 500,S&P 500 Energy (Sector),S&P 500 Performance (%),S&P 500 Energy (Sector) Performance (%),S&P 500 Energy (Sector) Outperform/Underperform,overall,energy,energy commodities,fuels and utilities,transportation,transportation services,utilities and public transportation
1993-10-07,459.18,106.52,-1.5438054805094525,7.465698143664246,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-08,460.31,106.61,-1.1892239991413533,7.253521126760565,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-11,460.88,106.73,-0.9499247797120192,7.7863057968087235,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-12,461.12,107.2,-1.3267140289309198,7.339541403824978,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-13,461.49,106.0,-1.260216526167146,5.820105820105814,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-14,466.83,106.01,-0.788455816721223,4.587608524072628,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-15,469.5,106.41,-0.3057714358516983,5.117060160031595,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-18,468.45,106.84,-0.45263292107611264,5.8450564691896245,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-19,466.21,106.43,-0.5185216797541803,5.376237623762381,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-20,466.07,105.99,-0.08146639511201759,5.567729083665318,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-21,465.36,105.27,-0.017188037126159017,3.9703703703703574,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-22,463.27,104.93,-0.7753432285977468,2.7617275487219706,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-25,464.2,105.76,-0.7165009089937002,2.292291324112594,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-26,464.3,105.93,-0.6036992635725325,2.4567172840700424,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-27,464.61,105.77,-1.1257714407320596,2.530050407134543,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-28,467.73,106.11,-1.5864666400151384,2.3832497105364725,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-10-29,467.83,105.82,-1.3287494990825377,2.807733411056046,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-11-01,469.1,105.67,-1.0692367716219953,3.0524673298224947,OUTPERFORM,146.0,104.4,97.0,122.4,165.7,165.7,136.5
1993-11-02,468.44,105.22,-0.8529642093678014,2.8241962278901633,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-03,463.02,104.67,-2.5036322671664224,2.30671488613039,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-04,457.49,104.3,-3.340376082822738,1.3605442176870763,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-05,459.57,104.22,-3.095413811280967,0.9590235396687019,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-08,460.21,103.95,-2.9706936538056117,0.3087908906687309,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-09,460.33,103.28,-3.0843403932797275,-0.7877041306436072,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-10,463.72,103.63,-2.3171553758004726,-0.46105081164153905,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-11,462.64,102.09,-1.976820560628867,-1.6947520462205046,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-12,465.39,102.71,-1.1742971205300323,-0.8495028477652378,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-15,463.75,101.23,-1.9970414201183395,-2.0891769029886764,UNDERPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-16,466.74,100.82,-2.161199035740491,-2.5234458087595613,UNDERPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-17,464.81,103.13,-2.9016085230833433,-0.77929574754666,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-18,463.62,102.87,-3.73538755424514,-2.1404109589041043,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-19,462.6,102.64,-3.5486426754513967,-2.023673157693784,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-22,459.13,102.29,-4.744813278008298,-3.6545163417161075,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-23,461.03,102.39,-4.093944373946867,-3.140667864913438,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-24,462.36,102.11,-1.5857474298120455,-1.3048521167600913,OUTPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-26,463.06,99.06,-1.844158046464306,-4.594047963016468,UNDERPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-29,461.9,98.3,-1.9424689523405259,-5.298651252408481,UNDERPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-11-30,461.79,99.43,-2.3224823910146464,-4.421801403441306,UNDERPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-12-01,461.89,99.12,-1.50129017124091,-4.388926401080351,UNDERPERFORM,146.3,103.7,95.5,122.5,166.4,166.4,137.3
1993-12-02,463.11,99.15,-1.5036794419158617,-5.174062739097163,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-03,464.89,99.27,-1.1356144865278806,-4.548076923076927,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-06,466.43,99.3,-1.2888343350546005,-4.464113911872236,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-07,466.76,99.52,-1.2754076862877883,-4.021602854662943,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-08,466.29,98.78,-0.8610792192881633,-4.670912951167727,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-09,464.18,98.48,-0.7504971241634406,-4.444013196196384,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-10,463.93,99.65,-1.5971662495227523,-3.477334366524587,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-13,465.7,99.31,-1.0601457434829764,-3.7973457328296045,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-14,463.06,98.7,-0.258475854047302,-2.51851851851852,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-15,461.84,98.02,-0.9075889887785182,-3.132720624567642,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-16,463.34,98.49,-0.8134606327867444,-2.764340013821709,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-17,466.38,99.12,0.4177073464817882,-1.8030513176144125,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-20,465.85,99.4,0.22374733762182686,-2.5107885445272538,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-21,465.3,99.02,0.49458974968144,-3.016650342801175,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-22,467.32,99.87,0.5551491156345456,-1.5282981660421968,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-23,467.38,100.17,0.10066179777685758,-1.0862051940357387,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-27,470.54,101.36,1.0002575770584832,0.6554121151936432,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-28,470.94,101.23,0.8307283860745862,0.5862480127186043,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-29,470.58,100.94,1.4399655098081388,0.6180223285486397,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-30,468.64,101.0,0.47165766229311235,-0.2370604504148499,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1993-12-31,466.45,100.4,-0.20111684032606547,-0.6629068962105356,UNDERPERFORM,146.3,102.8,94.1,122.2,166.5,166.5,136.7
1994-01-03,465.44,101.25,-0.33618123808911715,0.5561624788956276,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-04,466.89,102.11,-0.5389629755868985,-0.07828554653096509,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-05,467.55,103.39,-0.7114036950520153,-0.11593082793933673,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-06,467.12,103.39,-0.8364114974737769,-0.10628019323671856,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-07,469.9,103.16,0.2902633713236735,0.4870446132865691,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-10,475.27,103.64,1.3801194539249106,0.6409011458535563,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-11,474.13,102.93,1.1930678277201512,0.24347487339306806,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-12,474.17,102.54,2.114784106815981,0.5294117647058894,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-13,472.47,102.33,2.5815276390638076,0.3432045499117464,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-14,474.91,102.31,3.2413043478261017,1.8922418085848047,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-17,473.3,102.9,4.601308345120225,3.0752278874085937,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-18,474.25,103.23,6.441476826394332,5.692638476502521,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-19,474.3,103.63,6.400161518271763,6.901175985145458,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-20,474.98,104.1,8.215620158571046,9.417700231238179,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-21,474.72,104.11,5.895737134444223,7.573878900599285,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-24,471.97,103.85,5.338689878361791,7.194467382328651,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-25,470.92,103.59,4.444641589779996,6.289759901498071,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-26,473.2,103.39,5.83762021919032,5.932377049180326,OUTPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-27,477.05,103.43,6.041745393113573,5.12247179591423,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-28,478.7,103.94,6.955336595392891,5.458603896103886,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-01-31,481.61,105.12,7.921391117285892,6.7533258860566825,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-02-01,479.62,104.76,7.446570186836321,4.728581425572331,UNDERPERFORM,146.7,104.1,96.3,123.1,167.0,167.0,137.4
1994-02-02,482.0,106.17,8.028150073961182,4.088235294117659,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-03,480.71,105.71,8.64484925190978,4.50815620365792,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-04,469.81,103.46,6.162154833461386,2.3444455435750244,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-07,471.76,103.83,6.742691646302834,3.5400877542880016,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-08,471.05,103.8,4.974037840126577,3.4688995215311103,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-09,472.77,104.03,5.616245559949062,2.46232640598838,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-10,468.93,103.67,3.5828676194473275,0.5723709740007799,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-11,470.18,104.56,4.052050368468807,2.0695040999609615,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-14,470.23,104.0,4.704965486528612,2.9906912259853424,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-15,472.52,103.94,4.792530660220429,2.474613033619244,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-16,472.79,103.69,4.364045737495048,3.276892430278866,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-17,470.34,103.62,3.8209390106615393,3.289473684210531,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-18,467.69,103.06,3.5353758965730897,3.619545545948122,OUTPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-22,471.46,103.24,4.448579910496697,3.2399999999999984,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-23,470.69,103.23,5.106962618909394,0.6630911750365787,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-24,464.26,101.25,4.960209802857651,-0.4424778761061954,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-25,466.07,101.19,4.497657003206212,-0.8524397413286366,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-02-28,467.14,101.29,5.809871118258614,-0.009871668311933757,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-03-01,464.44,100.94,4.662535211267604,-1.1845325501713244,UNDERPERFORM,147.1,104.3,95.9,123.4,168.2,168.2,137.7
1994-03-02,464.81,101.96,4.653937947494047,0.14733326785187906,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-03,463.01,102.1,4.166572926275047,0.2061046226322416,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-04,464.74,101.42,3.4203440372076566,-0.6368178700891458,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-07,466.91,101.27,2.9138839295554275,-0.40322580645162365,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-08,465.88,100.7,2.059235892043465,-1.9760537330867356,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-09,467.06,100.64,2.6686010727160703,-1.7763029474916925,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-10,463.9,100.32,2.3609885260370778,-1.2792757331234084,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-11,466.44,101.24,2.557111760955122,-0.46209812211188694,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-14,467.39,101.07,2.4214401542709485,-0.7950530035335746,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-15,467.01,100.69,2.1769570734695654,-0.8371085286586699,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-16,469.42,102.19,2.643605274090932,0.9184278095990539,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-17,470.9,103.51,3.154435925520249,2.232098765432111,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-18,471.06,103.5,2.9346852260559775,2.1616819662422238,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-21,468.54,102.66,2.379547689282213,1.2625764450582055,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-22,468.8,102.98,1.8842501032316994,1.3084112149532645,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-23,468.54,102.68,2.105125523012563,1.7338749628455385,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-24,464.35,102.0,1.3399969446323823,1.2105576503274484,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-25,460.58,101.98,0.7701395878002781,1.0503369005152585,OUTPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-28,460.0,100.41,0.46739177914645325,-1.1518015357353861,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-29,452.48,99.83,-1.3495541456820748,-2.6618564742589723,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-30,445.55,97.67,-2.9514267044217,-3.592932583160602,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-03-31,445.77,96.94,-3.5901983260159698,-4.923499411533927,UNDERPERFORM,147.2,103.7,95.5,122.9,168.2,168.2,137.3
1994-04-04,438.92,95.14,-4.708972883784545,-6.192072569512918,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-05,448.29,96.78,-2.952828350615888,-5.571275246365492,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-06,448.05,96.88,-2.2685134692987163,-4.9543804571765,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-07,450.88,97.46,-1.0099235970843945,-4.18796696814786,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-08,447.1,97.6,-0.9394248238578373,-3.6049382716049405,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-11,449.87,98.39,-0.7106755832174572,-3.1594488188976366,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-12,447.57,98.56,-0.4581544825745576,-2.819956616052055,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-13,446.26,98.47,0.7813911472448032,-1.0351758793969879,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-14,446.38,100.03,-0.2079095034763334,0.381334671349709,OUTPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-15,446.18,102.0,0.02465980675678825,3.134479271991908,OUTPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-18,442.46,101.15,-1.1549717400531678,2.1510805897798413,OUTPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-19,442.54,101.09,-0.38940284061492747,2.4941701307918507,OUTPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-20,441.96,100.28,-0.9502465262214321,1.078520310452591,OUTPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-21,448.73,100.32,0.5287093666689113,0.11976047904189713,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-22,447.63,101.53,0.3362248671911816,1.115426750323678,OUTPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-25,452.71,103.08,0.965698737677867,2.190938832160194,OUTPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-26,451.87,102.44,0.5160716271827459,0.9459992116673144,OUTPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-28,449.1,100.98,0.23211177074500267,-1.087275933000298,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-04-29,450.91,101.43,0.6607880343788342,-0.8213552361396204,UNDERPERFORM,147.5,102.8,94.0,122.8,167.2,167.2,136.7
1994-05-02,453.02,100.4,0.9560314665834513,-1.4236622484045003,UNDERPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-03,453.03,100.32,-0.08380935577072535,-1.9067175124670044,UNDERPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-04,451.72,99.46,-0.537255592742647,-3.249027237354085,UNDERPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-05,451.38,100.0,-0.8435481745090345,-3.278847083857239,UNDERPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-06,447.82,102.55,-1.3308068567399634,-1.1280370227535697,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-09,442.32,101.7,-2.0549158547387147,-1.5679442508710673,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-10,446.01,102.06,-1.4582090541525816,-0.69086309234212,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-11,441.49,101.3,-2.5644986868530784,-1.3535884701528889,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-12,443.75,102.15,-2.3115024766097947,-0.45800038978756064,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-13,444.14,101.81,-2.0337038997706114,-0.13732221677292822,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-16,444.49,101.89,-1.7853591709569794,-0.1078431372549038,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-17,449.37,102.07,-1.072120464952453,-0.4292264169349469,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-18,453.69,101.68,-0.9972504691659778,-1.6158684083212305,UNDERPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-19,456.48,102.73,-0.9826251057460711,-1.1546233041470289,UNDERPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-20,454.92,102.46,-1.2245961438249076,-0.3598171739764733,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-23,453.2,101.62,-1.7878426698450522,-1.3302262355568417,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-24,454.81,101.71,-0.7831588132635181,-0.30386198784552176,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-25,456.34,101.88,-0.16408147192018552,-0.08826125330979595,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-26,457.06,101.54,-0.18126624298412386,-0.6068911511354691,UNDERPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-27,457.33,101.26,-0.12884346610761988,-0.3444542859954658,UNDERPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-05-31,456.5,101.25,-0.8255485552900343,-0.6573783359497654,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-06-01,457.63,101.31,-0.27240237099023235,0.3864447086801448,OUTPERFORM,147.9,103.1,94.8,122.8,168.0,168.0,136.8
1994-06-02,457.65,101.38,-0.9286920379270036,-0.7926411586260951,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-03,460.13,101.65,-0.23849272597186166,0.2070189274448131,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-06,458.88,100.93,-1.3182512204038654,-0.237224473658193,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-07,458.21,100.78,-1.4962271857600573,0.029776674937975756,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-08,457.06,100.92,-1.3191700671459805,0.5780346820809301,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-09,457.86,101.58,-1.2551759834368514,1.0545165141265356,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-10,458.67,102.56,-0.789496452673466,2.3552894211576803,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-13,459.1,101.31,-1.1646681449269058,1.1178760355324835,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-14,462.37,101.96,-1.4199518154488944,0.5522682445759264,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-15,460.61,101.42,-1.595881045975045,0.5751685838952802,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-16,461.93,102.49,-2.50527648796961,0.8859139679102235,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-17,458.45,101.93,-3.400830190269488,0.12770137524558134,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-20,455.48,101.72,-4.324994223538548,-0.2647318364545459,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-21,451.34,101.25,-5.078971166586054,-0.8033702361124662,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-22,453.09,101.6,-4.243717902656563,-0.45071526553008834,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-23,449.63,101.42,-4.535128134355293,-0.23608105449537398,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-24,442.8,99.5,-6.158606366295083,-2.336081664703571,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-27,447.31,99.65,-5.027707594641074,-2.922552362396491,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-28,446.07,98.9,-5.721350974341632,-3.9432789432789273,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-29,447.63,99.02,-4.38933743432014,-3.0071505534332577,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-06-30,444.27,98.63,-4.706033761609573,-3.1329797682184246,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-07-01,446.2,99.21,-4.558191268635969,-2.3042836041358927,OUTPERFORM,148.4,104.5,97.3,122.8,168.6,168.6,136.7
1994-07-05,446.37,100.2,-4.784556313993171,-0.997925106214792,OUTPERFORM,149.0,106.7,101.3,123.0,169.4,169.4,137.2
1994-07-06,446.13,100.41,-6.0403108611865814,-1.404163393558533,OUTPERFORM,149.0,106.7,101.3,123.0,169.4,169.4,137.2
1994-07-07,448.38,100.87,-4.840934654810159,0.40812263587499675,OUTPERFORM,149.0,106.7,101.3,123.0,169.4,169.4,137.2
1994-07-08,449.55,101.48,-4.5237336731443145,1.2875536480686733,OUTPERFORM,149.0,106.7,101.3,123.0,169.4,169.4,137.2
1994-07-11,448.06,102.09,-3.3019682320442056,3.529053848494068,OUTPERFORM,149.0,106.7,101.3,123.0,169.4,169.4,137.2
1994-07-12,447.95,102.27,-2.927664369609495,4.2295148797390825,OUTPERFORM,149.0,106.7,101.3,123.0,169.4,169.4,137.2
